sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;servicio;cafeeinternet;robledo;2;7;2018-02-14;7000000;microempresarial
femenino;comercio;almacenderopaen;moravia;2;4;2018-07-16;7800000;microempresarial
masculino;comercio;variedades;sanjosedelacimano.;1;3;2018-03-07;7800000;microempresarial
femenino;servicio;fotografia;campovaldesno.2;3;3;2016-10-06;4000000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;3;3;2018-04-16;6000000;microempresarial
femenino;industria;fabricade;belen;3;16;2018-02-26;3500000;microempresarial
masculino;comercio;legumbreria;manriqueoriental;2;3;2018-07-16;2000000;microempresarial
masculino;comercio;comidasrapidas;cabecerasanantonio;3;80;2018-04-18;7800000;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4;2017-09-28;7000000;microempresarial
femenino;industria;fabricade;aranjuez;3;4;2018-08-06;7800000;microempresarial
femenino;industria;fabricade;playondelos;2;2;2016-05-10;3000000;microempresarial
masculino;comercio;restaurante;robledo;1;7;2018-03-08;5000000;microempresarial
femenino;industria;fabricade;robledo;1;7;2018-08-03;3000000;microempresarial
femenino;industria;fabricade;docedeoctubreno.1;1;6;2016-11-28;5000000;microempresarial
femenino;comercio;comidasrapidas;enciso;2;8;2018-04-19;1000000;microempresarial
masculino;comercio;almacenderopaen;robledo;1;7;2017-09-15;5200000;microempresarial
femenino;industria;fabricade;robledo;2;7;2016-10-11;3000000;microempresarial
masculino;servicio;tienda;elpoblado;3;14;2017-11-29;5000000;microempresarial
femenino;industria;fabricade;belencito;2;13;2017-06-06;7000000;microempresarial
femenino;industria;fabricade;campovaldesno.1;3;4;2017-02-28;6000000;microempresarial
femenino;comercio;variedades;robledo;2;7;2018-10-03;7800000;microempresarial
masculino;comercio;almacenderopaen;sanjavierno.1;1;13;2018-12-06;7800000;microempresarial
femenino;servicio;peluqueria;santacruz;2;2;2017-08-16;1500000;microempresarial
femenino;industria;fabricade;santodomingosavio;1;1;2018-04-26;7800000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-07-26;7800000;microempresarial
femenino;industria;fabricade;robledo;2;7;2017-03-03;6000000;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4;2017-03-27;3500000;microempresarial
femenino;industria;fabricade;moravia;2;4;2017-01-04;3000000;microempresarial
femenino;industria;fabricade;buenosaires;2;9;2016-02-26;6890000;microempresarial
femenino;comercio;almacenderopaen;villahermosa;3;8;2017-03-07;5000000;microempresarial
femenino;comercio;variedades;pablovi;2;2;2016-12-29;5000000;microempresarial
femenino;industria;fabricade;kennedy;2;6;2019-05-22;4000000;microempresarial
femenino;servicio;fabricade;manriquecentralno.2;1;3;2016-07-27;5000000;microempresarial
femenino;servicio;comidasrapidas;playondelos;2;2;2019-04-01;4000000;microempresarial
femenino;servicio;peluqueria;santodomingosavio;2;1;2017-06-02;7000000;microempresarial
masculino;comercio;joyeria;centroadmtivo;2;10;2017-09-19;7377000;microempresarial
femenino;industria;variedades;aranjuez;1;4;2018-07-03;7800000;microempresarial
masculino;comercio;tienda;manriqueoriental;1;3;2017-06-06;7377000;microempresarial
masculino;servicio;comidasrapidas;popular;2;1;2016-05-17;6890000;microempresarial
femenino;industria;fabricade;enciso;2;8;2016-08-19;6890000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;2;3;2016-06-01;3000000;microempresarial
masculino;comercio;ventaderepuestos;granizal;2;1;2018-02-09;6000000;microempresarial
masculino;comercio;comidasrapidas;robledo;2;7;2018-06-20;5000000;microempresarial
masculino;industria;fabricademuebles;loreto;2;9;2018-11-01;7812000;microempresarial
femenino;industria;tallerdemecanica;belencito;2;13;2017-01-24;7377000;microempresarial
femenino;comercio;fabricade;prado;3;10;2017-06-06;6000000;microempresarial
femenino;comercio;variedades;popular;2;1;2018-04-11;5000000;microempresarial
masculino;servicio;tienda;santodomingosavio;1;1;2018-03-22;3000000;microempresarial
femenino;comercio;comidasrapidas;cabecerasancristobal;2;60;2018-08-21;2000000;microempresarial
masculino;servicio;tallerdemecanica;santander;2;6;2018-01-17;7000000;microempresarial
femenino;industria;fabricadecolchones;sanjavierno.1;2;13;2018-10-25;3000000;microempresarial
femenino;comercio;variedades;santaelenacentral;1;90;2017-12-01;30000000;microempresarial
masculino;industria;fabricade;belen;2;16;2018-07-03;5700000;microempresarial
masculino;industria;fabricade;villaniza;2;2;2018-04-25;6000000;microempresarial
masculino;servicio;tallerdeelectronica;boston;3;10;2018-08-02;6000000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;2018-10-17;7800000;microempresarial
masculino;servicio;mantenimientoen;sanjavierno.1;1;13;2016-05-16;6800000;microempresarial
femenino;industria;fabricade;barriocaicedo;2;9;2017-05-03;2000000;microempresarial
masculino;comercio;variedades;santalucia;3;12;2018-07-06;7800000;microempresarial
femenino;comercio;variedades;buenosaires;3;9;2018-09-05;3500000;microempresarial
femenino;comercio;almacenderopaen;manriquecentralno.1;2;4;2017-09-04;3500000;microempresarial
masculino;servicio;mantenimientoen;lafrancia;2;2;2019-06-28;5000000;microempresarial
femenino;comercio;tienda;sanjavierno.1;2;13;2016-04-04;5000000;microempresarial
femenino;servicio;peluqueria;enciso;1;8;2017-09-12;4400000;microempresarial
femenino;industria;panaderia;robledo;2;7;2017-08-25;7370000;microempresarial
femenino;comercio;variedades;aranjuez;1;4;2017-08-22;7000000;microempresarial
masculino;industria;fabricadealimentos;girardot;3;5;2018-12-04;5500000;microempresarial
femenino;comercio;restaurante;sanjavierno.1;1;13;2018-07-18;3000000;microempresarial
masculino;industria;fabricade;lapradera;2;13;2018-09-03;6000000;microempresarial
femenino;comercio;tienda;santodomingosavio;1;1;2016-04-11;4000000;microempresarial
femenino;comercio;tienda;manriquecentralno.1;3;4;2018-02-06;7200000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;2;4;2016-10-26;6890000;microempresarial
femenino;comercio;comidasrapidas;robledo;1;7;2018-03-23;7800000;microempresarial
femenino;industria;fabricade;barriocaicedo;2;9;2017-10-31;7377000;microempresarial
femenino;comercio;tienda;lamilagrosa;3;9;2018-11-02;6000000;microempresarial
femenino;industria;fabricade;laspalmas;3;90;2017-11-07;3000000;microempresarial
masculino;comercio;miscelanea;cabecerasancristobal;3;60;2018-02-26;1000000;microempresarial
femenino;comercio;comidasrapidas;popular;1;1;2018-09-24;6000000;microempresarial
masculino;servicio;ventadelacteos;manriquecentralno.1;3;4;2018-06-01;19530000;empresarialed
masculino;comercio;tienda;cabecerasancristobal;1;60;2018-02-28;4500000;microempresarial
femenino;comercio;papeleria;santacruz;2;2;2017-11-09;7000000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;1;4;2018-02-06;7800000;microempresarial
masculino;comercio;peluqueria;lafloresta;3;12;2016-08-05;6890000;microempresarial
femenino;comercio;comidasrapidas;aranjuez;3;4;2018-02-22;3000000;microempresarial
masculino;comercio;comidasrapidas;robledo;2;7;2018-02-22;6500000;microempresarial
masculino;servicio;fabricade;manriquecentralno.2;2;3;2016-02-19;2000000;microempresarial
femenino;comercio;tienda;kennedy;2;6;2018-04-12;7800000;microempresarial
femenino;servicio;peluqueria;villatina;2;8;2018-01-24;6000000;microempresarial
femenino;industria;fabricade;popular;2;1;2017-05-23;7377000;microempresarial
masculino;comercio;variedades;robledo;2;7;2017-09-04;7300000;microempresarial
masculino;comercio;almacenderopaen;santacruz;2;2;2019-02-22;8000000;microempresarial
masculino;servicio;variedades;robledo;2;7;2017-06-21;7377000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-07-05;5000000;microempresarial
masculino;comercio;reciclaje;centroadmtivo;1;10;2018-12-18;4000000;microempresarial
masculino;industria;fabricade;elsalvador;2;9;2017-03-28;7370000;microempresarial
femenino;industria;fabricade;robledo;2;7;2019-05-30;7000000;microempresarial
femenino;comercio;distribuidorade;buenosaires;3;9;2018-08-13;7800000;microempresarial
masculino;comercio;miscelanea;playondelos;2;2;2018-07-11;7800000;microempresarial
femenino;servicio;cerrajeria;villahermosa;3;8;2017-09-21;7300000;microempresarial
femenino;comercio;ventadelacteos;barriocaicedo;2;9;2017-09-07;7370000;microempresarial
masculino;industria;fabricadeproductos;enciso;3;8;2018-04-20;7800000;microempresarial
femenino;industria;fabricade;cabecerasancristobal;2;60;2018-08-03;3000000;microempresarial
masculino;comercio;variedades;aranjuez;2;4;2017-12-13;5000000;microempresarial
femenino;servicio;peluqueria;enciso;2;8;2019-04-29;8000000;microempresarial
femenino;comercio;almacenderopaen;guayabal;3;15;2019-05-09;8281000;microempresarial
femenino;servicio;papeleria;robledo;2;7;2016-07-21;5000000;microempresarial
femenino;servicio;peluqueria;santacruz;2;2;2019-06-14;7000000;microempresarial
masculino;comercio;papeleria;belen;3;16;2018-06-14;7000000;microempresarial
masculino;servicio;comidasrapidas;guayabal;2;15;2016-02-23;6800000;microempresarial
femenino;comercio;peluqueria;pedregal;3;6;2017-09-12;7300000;microempresarial
femenino;comercio;fabricadecalzado;cabecerasanantonio;3;80;2017-11-20;4422000;microempresarial
masculino;comercio;tienda;trinidad;3;15;2016-10-14;6800000;microempresarial
masculino;industria;fotografia;popular;2;1;2018-10-31;6000000;microempresarial
femenino;industria;fabricade;belen;2;16;2017-04-07;7370000;microempresarial
femenino;comercio;tienda;enciso;1;8;2017-11-17;5000000;microempresarial
masculino;comercio;tienda;robledo;1;7;2017-02-03;7000000;microempresarial
masculino;comercio;variedades;enciso;1;8;2018-04-04;7000000;microempresarial
femenino;comercio;tienda;docedeoctubreno.1;2;6;2018-11-20;5000000;microempresarial
femenino;comercio;fabricade;alfonsolopez;2;5;2018-02-08;6000000;microempresarial
femenino;comercio;miscelanea;calasanzpartealta;1;12;2016-11-01;6890000;microempresarial
femenino;servicio;papeleria;santacruz;2;2;2017-04-26;7377000;microempresarial
femenino;comercio;tienda;manriquecentralno.1;3;4;2019-02-28;4500000;microempresarial
femenino;comercio;peluqueria;eduardosantos;2;13;2018-10-26;3000000;microempresarial
femenino;servicio;peluqueria;trinidad;2;15;2018-06-14;4000000;microempresarial
femenino;servicio;fabricade;buenosaires;3;9;2017-02-09;7000000;microempresarial
masculino;comercio;almacenderopaen;buenosaires;2;9;2018-10-03;2000000;microempresarial
masculino;servicio;barberia;santodomingosavio;1;1;2019-04-08;8200000;microempresarial
masculino;servicio;mantenimientoen;miranda;2;4;2017-09-26;7000000;microempresarial
femenino;comercio;productosdebelleza;lasierra;1;8;2019-01-21;1500000;microempresarial
masculino;comercio;tienda;belen;3;16;2017-06-12;5200000;microempresarial
masculino;servicio;distribuidorade;juanxxiiilaquiebra;1;13;2019-05-02;3000000;microempresarial
masculino;comercio;tienda;santodomingosavio;1;1;2018-10-11;7000000;microempresarial
masculino;comercio;tienda;robledo;3;7;2016-10-27;4100000;microempresarial
masculino;servicio;restaurante;sandiego;3;10;2016-04-21;6890000;microempresarial
femenino;industria;fabricade;santodomingosavio;2;1;2018-08-27;7000000;microempresarial
femenino;comercio;comidasrapidas;castilla;2;5;2017-05-09;3000000;microempresarial
masculino;servicio;carpinteria;centroadmtivo;3;10;2017-11-09;7377000;microempresarial
masculino;industria;fabricade;popular;2;1;2019-02-01;8281000;microempresarial
femenino;servicio;panaderia;cabecerasanantonio;2;80;2016-08-26;6000000;microempresarial
femenino;comercio;comidasrapidas;barriocaicedo;1;9;2019-01-18;4500000;microempresarial
femenino;servicio;gimnasio;robledo;2;7;2017-09-21;7370000;microempresarial
masculino;servicio;cafeeinternet;lafloresta;3;12;2016-05-10;233925;microempresarial
femenino;industria;fabricade;aranjuez;1;4;2016-11-15;5000000;microempresarial
femenino;comercio;variedades;picacho;2;6;2017-04-20;5000000;microempresarial
femenino;comercio;tienda;olayaherrera;1;7;2016-10-20;6000000;microempresarial
femenino;industria;fabricade;robledo;2;7;2017-02-16;5000000;microempresarial
masculino;industria;fabricaderepuestos;sanjavierno.1;1;13;2017-12-07;7300000;microempresarial
masculino;servicio;fabricade;pablovi;2;2;2016-10-06;6800000;microempresarial
femenino;servicio;fabricadejuegos;belen;3;16;2017-08-17;7200000;microempresarial
masculino;comercio;cafeteria;robledo;2;7;2016-10-14;6890000;microempresarial
femenino;comercio;variedades;lamilagrosa;2;9;2017-11-02;1550000;microempresarial
femenino;comercio;miscelanea;campovaldesno.1;3;4;2017-11-16;7377000;microempresarial
masculino;comercio;tallerdemecanica;santander;2;6;2018-05-03;3500000;microempresarial
masculino;servicio;variedades;belen;3;16;2018-02-16;7800000;microempresarial
masculino;industria;fabricade;sanbenito;2;10;2018-04-25;3000000;microempresarial
masculino;servicio;variedades;villatina;2;8;2019-03-19;8000000;microempresarial
femenino;industria;fabricade;sanantonio;3;8;2019-05-28;8000000;microempresarial
femenino;comercio;tienda;castilla;2;5;2018-05-28;7800000;microempresarial
femenino;comercio;distribuidorade;lamilagrosa;2;9;2018-04-04;7800000;microempresarial
femenino;comercio;variedades;campovaldesno.2;2;3;2016-11-16;2000000;microempresarial
masculino;comercio;variedades;florencia;3;5;2018-10-11;1000000;microempresarial
masculino;servicio;reciclaje;santacruz;2;2;2018-02-02;6000000;microempresarial
masculino;comercio;tienda;andalucia;2;2;2017-04-25;7370000;microempresarial
masculino;servicio;mantenimientoen;belen;3;16;2016-06-16;6890000;microempresarial
femenino;comercio;variedades;laavanzada;1;1;2016-10-06;6890000;microempresarial
masculino;comercio;variedades;enciso;1;8;2017-04-19;7000000;microempresarial
masculino;servicio;fabricadecalzado;manriquecentralno.1;3;4;2016-08-26;5000000;microempresarial
femenino;comercio;cafeeinternet;manriqueoriental;2;3;2017-09-05;7370000;microempresarial
femenino;industria;fabricade;robledo;2;7;2018-01-23;6000000;microempresarial
femenino;industria;fabricade;lamilagrosa;2;9;2019-01-22;7500000;microempresarial
masculino;comercio;variedades;campovaldesno.1;3;4;2018-01-17;7000000;microempresarial
femenino;comercio;miscelanea;santodomingosavio;2;1;2018-06-22;17000000;microempresarial
femenino;servicio;peluqueria;santander;2;6;2017-07-27;7000000;microempresarial
femenino;comercio;variedades;pedregal;3;6;2017-01-30;2000000;microempresarial
masculino;comercio;cafeteria;andalucia;2;2;2018-03-09;3500000;microempresarial
femenino;industria;fabricadecalzado;andalucia;2;2;2017-06-28;7300000;microempresarial
masculino;comercio;cerrajeria;andalucia;2;2;2017-06-06;7377000;microempresarial
femenino;agropecuaria;criaderodeanimales;cabecerasanantonio;2;80;2018-10-03;5000000;agropecuaria
femenino;comercio;variedades;elsalvador;3;9;2017-07-24;7370000;microempresarial
masculino;comercio;tienda;cabecerasancristobal;2;60;2016-05-10;1600000;microempresarial
femenino;comercio;panaderia;prado;3;10;2018-10-29;7800000;microempresarial
masculino;servicio;organizacióny;lamilagrosa;3;9;2018-05-09;4500000;microempresarial
masculino;servicio;fabricadeceramica;villatina;2;8;2016-12-21;6890000;microempresarial
masculino;comercio;tienda;toscana;2;5;2017-09-22;7000000;microempresarial
femenino;comercio;distribuidorade;docedeoctubreno.1;2;6;2018-04-19;6000000;microempresarial
femenino;comercio;almacenderopaen;belen;2;16;2016-08-25;6890000;microempresarial
femenino;comercio;variedades;belen;3;16;2018-02-13;7800000;microempresarial
femenino;comercio;restaurante;sanjavierno.1;1;13;2018-10-26;7800000;microempresarial
femenino;comercio;papeleria;boyaca;3;5;2016-11-18;6890000;microempresarial
femenino;servicio;almacenderopaen;kennedy;2;7;2019-01-29;2250000;microempresarial
femenino;comercio;legumbreria;popular;2;1;2017-04-19;7377000;microempresarial
masculino;industria;fabricadecalzado;campovaldesno.1;2;4;2017-08-28;7300000;microempresarial
femenino;comercio;tienda;sanjavierno.1;1;13;2016-11-19;4000000;microempresarial
femenino;industria;fabricade;aranjuez;2;4;2016-05-17;6000000;microempresarial
femenino;industria;fabricade;popular;1;1;2018-05-23;3400000;microempresarial
femenino;comercio;carpinteria;robledo;1;7;2017-10-20;7300000;microempresarial
femenino;comercio;variedades;santodomingosavio;1;1;2018-02-09;6000000;microempresarial
femenino;comercio;variedades;buenosaires;3;9;2018-04-30;7500000;microempresarial
masculino;servicio;barberia;manriquecentralno.1;2;4;2018-02-06;7800000;microempresarial
femenino;industria;fabricade;aranjuez;1;4;2016-09-19;6890000;microempresarial
femenino;comercio;variedades;granizal;2;1;2016-10-28;4000000;microempresarial
femenino;comercio;variedades;robledo;2;7;2018-10-24;7800000;microempresarial
femenino;industria;fabricade;villahermosa;2;8;2018-06-08;7812000;microempresarial
femenino;servicio;peluqueria;aranjuez;2;4;2017-09-13;7000000;microempresarial
femenino;comercio;variedades;calasanz;2;12;2018-04-13;4000000;microempresarial
